DIA;MES;AÑO;MUESTREO;HLB;CULTIVO;PARCELA;CÓD.;REP.;COPA;PATRÓN;PUNTO;ÁRBOL;PRESENCIA BROTE;Brote D. citri;HUEVOS ;NINFA 1;NINFA 2;NINFA 3;NINFA 4;NINFA 5;ADULTO;OBSERVACIONES
10;11;2020;93;HLB 25;MANDARINA;L1NA13;10;2;Oneco;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA13;10;2;Oneco;CPB;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA13;10;2;Oneco;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA13;10;2;Oneco;CPB;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Este ;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA15;10;3;Oneco;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA15;10;3;Oneco;CPB;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA15;10;3;Oneco;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L1NA15;10;3;Oneco;CPB;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA16;32;2;Pajarito;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA16;32;2;Pajarito;SxE;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA16;32;2;Pajarito;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA16;32;2;Pajarito;SxE;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA17;30;2;Eureka;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA17;30;2;Eureka;SxE;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA17;30;2;Eureka;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA17;30;2;Eureka;SxE;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA18;31;2;Perrine;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA18;31;2;Perrine;SxE;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA18;31;2;Perrine;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA18;31;2;Perrine;SxE;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA19;32;3;Pajarito;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA19;32;3;Pajarito;SxE;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA19;32;3;Pajarito;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA19;32;3;Pajarito;SxE;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA20;16;3;Pajarito;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA20;16;3;Pajarito;CPB;Este ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA20;16;3;Pajarito;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L1NA20;16;3;Pajarito;CPB;Oeste ;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA20;14;3;Eureka;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA20;14;3;Eureka;CPB;Este;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA20;14;3;Eureka;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA20;14;3;Eureka;CPB;Oeste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA19;31;3;Perrine;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA19;31;3;Perrine;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA19;31;3;Perrine;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA19;31;3;Perrine;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA18;15;2;Perrine;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA18;15;2;Perrine;CPB;Este;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;LIMON;L2NA18;15;2;Perrine;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA18;15;2;Perrine;CPB;Oeste;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;LIMON;L2NA17;14;2;Eureka;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA17;14;2;Eureka;CPB;Este;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA17;14;2;Eureka;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA17;14;2;Eureka;CPB;Oeste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA16;16;2;Pajarito;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA16;16;2;Pajarito;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA16;16;2;Pajarito;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L2NA16;16;2;Pajarito;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Este;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA14;29;3;Fairchild;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA14;29;3;Fairchild;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA14;29;3;Fairchild;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA14;29;3;Fairchild;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA13;26;2;Oneco;SxE;Norte;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA13;26;2;Oneco;SxE;Este;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA13;26;2;Oneco;SxE;Sur;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA13;26;2;Oneco;SxE;Oeste;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA12;28;2;Arrayana;SxE;Norte;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA12;28;2;Arrayana;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA12;28;2;Arrayana;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA12;28;2;Arrayana;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Sur;6;1;1;41;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA10;29;2;Fairchild;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA10;29;2;Fairchild;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA10;29;2;Fairchild;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L2NA10;29;2;Fairchild;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA9;22;3;Washington;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA9;22;3;Washington;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA9;22;3;Washington;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA9;22;3;Washington;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA8;23;3;Sweety orange;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA8;23;3;Sweety orange;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA8;23;3;Sweety orange;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA8;23;3;Sweety orange;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA7;17;3;Pera del Río;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA7;17;3;Pera del Río;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA7;17;3;Pera del Río;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA7;17;3;Pera del Río;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA6;21;3;Pinneaple;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA6;21;3;Pinneaple;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA6;21;3;Pinneaple;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA6;21;3;Pinneaple;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA5;20;3;Parson Brown;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA5;20;3;Parson Brown;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA5;20;3;Parson Brown;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA5;20;3;Parson Brown;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA3;18;3;Lannelate;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA3;18;3;Lannelate;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA3;18;3;Lannelate;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA3;18;3;Lannelate;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA2;19;3;Hamlin;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA2;19;3;Hamlin;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA2;19;3;Hamlin;SxE;Sur;6;1;1;0;0;0;0;12;0;0;NA
10;11;2020;93;HLB 25;NARANJA;L2NA2;19;3;Hamlin;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA1;25;3;García Valencia;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L2NA1;25;3;García Valencia;SxE;Este;6;1;1;7;3;0;0;0;0;0;NA
10;11;2020;93;HLB 25;NARANJA;L2NA1;25;3;García Valencia;SxE;Sur;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;NARANJA;L2NA1;25;3;García Valencia;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA1;5;2;Pinneaple;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA1;5;2;Pinneaple;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA1;5;2;Pinneaple;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA1;5;2;Pinneaple;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Oeste;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Oeste;6;1;1;0;0;0;0;0;8;0;NA
10;11;2020;93;HLB 25;NARANJA;L3NA4;3;2;Hamlin;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA4;3;2;Hamlin;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA4;3;2;Hamlin;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA4;3;2;Hamlin;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA5;4;2;Parson Brown;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA5;4;2;Parson Brown;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA5;4;2;Parson Brown;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA5;4;2;Parson Brown;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA6;1;2;Pera del Río;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA6;1;2;Pera del Río;CPB;Este;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA6;1;2;Pera del Río;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA6;1;2;Pera del Río;CPB;Oeste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA7;9;2;García Valencia;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA7;9;2;García Valencia;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA7;9;2;García Valencia;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA7;9;2;García Valencia;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA8;6;2;Washington;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA8;6;2;Washington;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA8;6;2;Washington;CPB;Sur;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;NARANJA;L3NA8;6;2;Washington;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA9;2;2;Lannelate;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA9;2;2;Lannelate;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA9;2;2;Lannelate;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;NARANJA;L3NA9;2;2;Lannelate;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA10;10;1;Oneco;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA10;10;1;Oneco;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA10;10;1;Oneco;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA10;10;1;Oneco;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA11;12;1;Arrayana;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA11;12;1;Arrayana;CPB;Este;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA11;12;1;Arrayana;CPB;Sur;6;1;1;0;0;0;0;0;2;0;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA11;12;1;Arrayana;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA13;13;1;Fairchild;CPB;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA13;13;1;Fairchild;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA13;13;1;Fairchild;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA13;13;1;Fairchild;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA14;26;3;Oneco;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA14;26;3;Oneco;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA14;26;3;Oneco;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA14;26;3;Oneco;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA15;12;3;Arrayana;CPB;Norte;6;1;0;0;0;0;0;0;0;0;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA15;12;3;Arrayana;CPB;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA15;12;3;Arrayana;CPB;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;MANDARINA;L3NA15;12;3;Arrayana;CPB;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA16;31;1;Perrine;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA16;31;1;Perrine;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA16;31;1;Perrine;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA16;31;1;Perrine;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA17;30;1;Eureka;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA17;30;1;Eureka;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA17;30;1;Eureka;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA17;30;1;Eureka;SxE;Oeste;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA18;32;1;Pajárito;SxE;Norte;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA18;32;1;Pajárito;SxE;Este;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;11;2020;93;HLB 25;LIMON;L3NA18;32;1;Pajárito;SxE;Sur;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
